icao_code,iata_code,latitude,longitude,elevation_ft,airport_name,airport_type,iso_country,iso_region,municipality,scheduled_service
SAHZ,APZ,-38.975497999999995,-70.113602,3330.0,Zapala Airport,medium_airport,AR,AR-Q,Zapala,no
SAMA,xxx,-35.058898925799994,-67.6928024292,1489.0,General Alvear Airport,small_airport,AR,AR-M,General Alvear,no
SAMC,xxx,-32.807300567599995,-70.06819915770001,10477.0,Cristo Redentor Airport,small_airport,AR,AR-M,Cristo Redentor,no
SAME,MDZ,-32.831699371300004,-68.7929000854,2310.0,El Plumerillo Airport,medium_airport,AR,AR-M,Mendoza,yes
SAMH,xxx,-35.1461982727,-70.2053985596,2500.0,Valle Hermoso Airport,small_airport,AR,AR-M,Valle Hermoso,no
SAMI,xxx,-33.061883,-68.50864399999999,2154.0,Aeroclub San Martín,small_airport,AR,AR-M,San Martin,no
SAMJ,xxx,-30.249500274699997,-68.740196228,3790.0,Jachal Airport,small_airport,AR,AR-J,Jachal,no
SAML,xxx,-32.854598999000004,-69.7604980469,7906.0,Punta De Vacas Airport,small_airport,AR,AR-M,Punta de Vacas,no
SAMM,LGS,-35.493598938000005,-69.5743026733,4685.0,Comodoro D.R. Salomón Airport,medium_airport,AR,AR-M,Malargue,no
SAMP,xxx,-33.467,-67.55,0.0,La Paz Airport,small_airport,AR,AR-M,La Paz,no
SAMQ,xxx,-32.8652992249,-68.87190246579999,2694.0,Mendoza Airpark,small_airport,AR,AR-M,Mendoza,no
SAMR,AFA,-34.588299,-68.4039,2470.0,Suboficial Ay Santiago Germano Airport,medium_airport,AR,AR-M,San Rafael,yes
SAMS,xxx,-33.775699615499995,-69.0537033081,3050.0,San Carlos Airport,small_airport,AR,AR-M,San Carlos,no
SAMU,xxx,-32.538898468,-69.3458023071,6525.0,Uspallata Airport,small_airport,AR,AR-M,Uspallata,no
SANC,CTC,-28.5956001282,-65.751701355,1522.0,Catamarca Airport,medium_airport,AR,AR-K,Catamarca,yes
SANE,SDE,-27.7655563354,-64.3099975586,656.0,Vicecomodoro Angel D. La Paz Aragonés Airport,medium_airport,AR,AR-G,Santiago del Estero,yes
SANH,xxx,-27.4737,-64.905502,270.0,Las Termas Airport,small_airport,AR,AR-G,Rio Hondo,no
SANL,IRJ,-29.381599426300003,-66.7957992554,1437.0,Capitan V A Almonacid Airport,medium_airport,AR,AR-F,La Rioja,yes
SANO,xxx,-29.2238998413,-67.4389038086,3099.0,Chilecito Airport,small_airport,AR,AR-F,Chilecito,no
SANR,RHD,-27.4966,-64.93595,935.0,Termas de Río Hondo international Airport,medium_airport,AR,AR-G,Termas de Río Hondo,yes
SANT,TUC,-26.8409,-65.104897,1493.0,Teniente Benjamin Matienzo Airport,medium_airport,AR,AR-T,San Miguel de Tucumán,yes
SANU,UAQ,-31.571501,-68.418198,1958.0,Domingo Faustino Sarmiento Airport,medium_airport,AR,AR-J,San Juan,yes
SANW,CRR,-29.872291999999998,-61.927925,285.0,Ceres Airport,small_airport,AR,AR-S,Ceres,no
SAOC,RCU,-33.0850982666,-64.2612991333,1380.0,Area De Material Airport,medium_airport,AR,AR-X,Rio Cuarto,no
SAOD,VDR,-31.945199966399997,-65.1463012695,1847.0,Villa Dolores Airport,medium_airport,AR,AR-X,Villa Dolores,no
SAOE,xxx,-32.173302,-64.088303,1246.0,Rio Tercero Airport,small_airport,AR,AR-X,Rio Tercero,no
SAOI,xxx,-32.389400482199996,-63.258598327600005,672.0,Villa Maria Airport,small_airport,AR,AR-X,Villa Maria del Rio Seco,no
SAOL,xxx,-34.1353988647,-63.362300872799985,449.0,Laboulaye Airport,small_airport,AR,AR-X,Laboulaye,no
SAOM,xxx,-32.6836,-62.157801,360.0,Marcos Juarez Airport,small_airport,AR,AR-X,Marcos Juarez,no
SAOR,VME,-33.729900360100004,-65.3873977661,1591.0,Villa Reynolds Airport,medium_airport,AR,AR-D,Villa Mercedes,no
SAOS,RLO,-32.3847007751,-65.1865005493,2021.0,Valle Del Conlara International Airport,small_airport,AR,AR-D,Merlo,no
SAOU,LUQ,-33.2732009888,-66.3563995361,2328.0,Brigadier Mayor D Cesar Raul Ojeda Airport,medium_airport,AR,AR-D,San Luis,yes
SAOV,xxx,-32.3201,-63.22663000000001,670.0,Presidente Néstor Kirchner Regional Airport,medium_airport,AR,AR-X,Villa Maria,yes
SARC,CNQ,-27.4455,-58.7619,202.0,Corrientes Airport,medium_airport,AR,AR-W,Corrientes,yes
SARE,RES,-27.45,-59.0561,173.0,Resistencia International Airport,medium_airport,AR,AR-H,Resistencia,yes
SARF,FMA,-26.2127,-58.2281,193.0,Formosa Airport,medium_airport,AR,AR-P,Formosa,yes
SARG,xxx,-27.755300521900004,-57.63299942020001,249.0,Caa Cati Airport,small_airport,AR,AR-W,General Paz,no
SARI,IGR,-25.737301000000002,-54.4734,916.0,Cataratas Del Iguazú International Airport,medium_airport,AR,AR-N,Puerto Iguazu,yes
SARL,AOL,-29.6894,-57.1521,230.0,Paso De Los Libres Airport,medium_airport,AR,AR-W,Paso de los Libres,no
SARM,MCS,-30.2719,-57.6402,170.0,Monte Caseros Airport,medium_airport,AR,AR-W,Monte Caseros,no
SARP,PSS,-27.3858,-55.9707,430.0,Libertador Gral D Jose De San Martin Airport,medium_airport,AR,AR-N,Posadas,yes
SARS,PRQ,-26.753611,-60.492222,308.0,Termal Airport,small_airport,AR,AR-H,Presidencia Roque Sáenz Peña,no
SARV,xxx,-27.5915,-60.6864,246.0,Villa Angela Airport,small_airport,AR,AR-H,Villa Angela,no
SASA,SLA,-24.856000900300003,-65.4861984253,4088.0,Martin Miguel De Guemes International Airport,medium_airport,AR,AR-A,Salta,yes
SASJ,JUJ,-24.392799,-65.097801,3019.0,Gobernador Horacio Guzman International Airport,medium_airport,AR,AR-Y,San Salvador de Jujuy,yes
SASL,xxx,-24.0191993713,-66.797203064,13000.0,Salar De Cauchari Airport,small_airport,AR,AR-Y,Salar de Cauchari,no
SASM,xxx,-25.5144004822,-64.9655990601,2765.0,Metán Airport,small_airport,AR,AR-A,Metan,no
SASO,ORA,-23.1527996063,-64.3292007446,1171.0,Orán Airport,medium_airport,AR,AR-A,Orán,no
SASQ,xxx,-22.165264,-65.569918,11414.0,La Quiaca Airport,small_airport,AR,AR-Y,La Quiaca,no
SASR,xxx,-24.188600540200003,-62.8833999634,679.0,Rivadavia Airport,small_airport,AR,AR-A,Rivadavia,no
SAST,TTG,-22.619600295999998,-63.7937011719,1472.0,General Enrique Mosconi Airport,medium_airport,AR,AR-A,Tartagal,yes
SATC,CLX,-25.3036,-57.7344,206.0,Clorinda Airport,small_airport,AR,AR-P,Clorinda,no
SATD,ELO,-26.397499084499998,-54.5746994019,685.0,El Dorado Airport,small_airport,AR,AR-N,El Dorado,no
SATG,OYA,-29.1058,-59.2189,128.0,Goya Airport,medium_airport,AR,AR-W,Goya,no
SATI,xxx,-26.281388,-53.673331999999995,2673.0,Bernardo De Irigoyen Airport,small_airport,AR,AR-N,Bernardo de Irigoyen,no
SATK,LLS,-24.7213993073,-60.5488014221,426.0,Alferez Armando Rodriguez Airport,small_airport,AR,AR-P,Las Lomitas,no
SATM,MDX,-29.2213993073,-58.087799072299994,358.0,Mercedes Airport,small_airport,AR,AR-W,Mercedes,no
SATO,xxx,-27.518199920700003,-55.1241989136,1125.0,Oberá Airport,small_airport,AR,AR-N,Oberá,no
SATR,RCQ,-29.2103,-59.68,160.0,Reconquista Airport,medium_airport,AR,AR-S,Reconquista,no
SATU,UZU,-29.7706,-57.9789,229.0,Curuzu Cuatia Airport,medium_airport,AR,AR-W,Curuzu Cuatia,no
SAVA,xxx,-40.192199707,-70.0100021362,2128.0,Piedra Del Aguila Airport,small_airport,AR,AR-Q,Piedra del Aguila,no
SAVB,EHL,-41.9431991577,-71.53230285640001,1141.0,El Bolson Airport,medium_airport,AR,AR-R,El Bolson,no
SAVC,CRD,-45.7853,-67.4655,189.0,General E. Mosconi Airport,medium_airport,AR,AR-U,Comodoro Rivadavia,yes
SAVD,EMX,-42.0292015076,-71.17250061040002,2355.0,El Maiten Airport,small_airport,AR,AR-U,El Maiten,no
SAVE,EQS,-42.908000946,-71.139503479,2621.0,Brigadier Antonio Parodi Airport,medium_airport,AR,AR-U,Esquel,yes
SAVH,LHS,-46.53829956049999,-68.9653015137,1082.0,Las Heras Airport,medium_airport,AR,AR-Z,Las Heras,yes
SAVJ,IGB,-41.3209,-69.574898,2925.0,Ingeniero Jacobacci - Captain H R Bordón Airport,small_airport,AR,AR-R,Ingeniero Jacobacci,no
SAVM,xxx,-45.5752,-69.077,889.0,Lago Musters Airport,small_airport,AR,AR-U,Sarmiento,no
SAVN,OES,-40.7512,-65.0343,85.0,Antoine de Saint Exupéry Airport,small_airport,AR,AR-R,San Antonio Oeste,yes
SAVP,xxx,-43.8666992188,-69.05000305179999,575.0,Paso De Los Indios Airport,small_airport,AR,AR-U,Paso de los Indios,no
SAVQ,MQD,-41.2430992126,-68.70780181880001,2912.0,Maquinchao Airport,small_airport,AR,AR-R,Maquinchao,no
SAVR,ARR,-45.013599,-70.812202,2286.0,D. Casimiro Szlapelis Airport,small_airport,AR,AR-U,Alto Rio Senguerr,no
SAVS,SGV,-41.5917015076,-65.33940124509999,688.0,Sierra Grande Airport,small_airport,AR,AR-R,Sierra Grande,no
SAVT,REL,-43.2105,-65.2703,141.0,Almirante Marco Andres Zar Airport,medium_airport,AR,AR-U,Rawson,yes
SAVV,VDM,-40.8692,-63.0004,20.0,Gobernador Castello Airport,medium_airport,AR,AR-R,Viedma / Carmen de Patagones,yes
SAVY,PMY,-42.7592,-65.1027,427.0,El Tehuelche Airport,medium_airport,AR,AR-U,Puerto Madryn,yes
SAWB,xxx,-64.238297,-56.630798,760.0,Gustavo Marambio Airport,small_airport,AQ,AQ-U-A,Marambio Base,no
SAWC,FTE,-50.2803,-72.053101,669.0,El Calafate - Commander Armando Tola International Airport,medium_airport,AR,AR-Z,El Calafate,yes
SAWD,PUD,-47.7353,-65.9041,268.0,Puerto Deseado Airport,medium_airport,AR,AR-Z,Puerto Deseado,yes
SAWE,RGA,-53.7777,-67.7494,65.0,Hermes Quijada International Airport,medium_airport,AR,AR-V,Rio Grande,no
SAWG,RGL,-51.6089,-69.3126,61.0,Piloto Civil N. Fernández Airport,medium_airport,AR,AR-Z,Rio Gallegos,yes
SAWH,USH,-54.8433,-68.2958,102.0,Malvinas Argentinas Airport,medium_airport,AR,AR-V,Ushuaia,yes
SAWJ,ULA,-49.306816,-67.802596,203.0,Capitan D Daniel Vazquez Airport,medium_airport,AR,AR-Z,San Julian,yes
SAWL,xxx,-54.499596,-67.172084,90.0,Tolhuin Lago Fagnano Airport,small_airport,AR,AR-V,Tolhuin,no
SAWM,ROY,-45.7038993835,-70.24559783939999,1784.0,Rio Mayo Airport,small_airport,AR,AR-U,Rio Mayo,no
SAWO,xxx,-54.8227,-68.3043,19.0,Ushuaia Naval Air Base,small_airport,AR,AR-V,Ushuaia,no
SAWP,PMQ,-46.537898999999996,-70.978699,1410.0,Perito Moreno Airport,medium_airport,AR,AR-Z,Perito Moreno,yes
SAWR,GGS,-48.7831,-70.150002,356.0,Gobernador Gregores Airport,small_airport,AR,AR-Z,Gobernador Gregores,yes
SAWS,JSM,-44.048599243199995,-70.4589004517,2407.0,Jose De San Martin Airport,small_airport,AR,AR-U,Chubut,no
SAWT,RYO,-51.605,-72.2203,909.0,28 de Noviembre Airport,small_airport,AR,AR-Z,Rio Turbio,yes
SAWU,RZA,-50.0165,-68.5792,364.0,Santa Cruz Airport,medium_airport,AR,AR-Z,Puerto Santa Cruz,yes
SAWZ,xxx,-64.976998,-60.108992,75.0,Matienzo Airfield,small_airport,AQ,AQ-U-A,Matienzo Base,no
SAYB,xxx,-77.874055,-34.62616,820.0,Base Belgrano II Airport,small_airport,AQ,AQ-U-A,Base Belgrano II,no
SAYE,xxx,-63.400002,-56.983299,75.0,Esperanza Base,small_airport,AQ,AQ-U-A,Fortín Sargento Cabral,no
SAYJ,xxx,-62.2383,-58.666599,12.0,Jubany Airbase,small_airport,AQ,AQ-U-A,Carlini Base,no
SAYO,xxx,-60.738473,-44.735655,75.0,Orcadas Base Heliport,heliport,AQ,AQ-U-A,Laurie Island,no
SAYS,xxx,-68.116699,-67.099998,75.0,San Martín Base Airfield,small_airport,AQ,AQ-U-A,San Martín Base,no
SAZA,xxx,-36.8368988037,-59.8802986145,478.0,Azul Airport,small_airport,AR,AR-B,Azul,no
SAZB,BHI,-38.725,-62.1693,246.0,Comandante Espora Airport,medium_airport,AR,AR-B,Bahia Blanca,yes
SAZC,CSZ,-37.446098,-61.889301,767.0,Brigadier D.H.E. Ruiz Airport,small_airport,AR,AR-B,Coronel Suarez,no
SAZD,xxx,-36.3225,-57.7214,32.0,Dolores Airport,small_airport,AR,AR-B,Dolores,no
SAZE,xxx,-37.607098,-62.38264100000001,997.0,Pigüé Airport,small_airport,AR,AR-B,Pigüé,no
SAZF,OVR,-36.8899993896,-60.216598510699995,551.0,Olavarria Airport,small_airport,AR,AR-B,Olavarria,no
SAZG,GPO,-35.696201324499995,-63.7583007812,459.0,General Pico Airport,medium_airport,AR,AR-L,General Pico,no
SAZH,OYO,-38.3869,-60.3297,400.0,Tres Arroyos Airport,medium_airport,AR,AR-B,Tres Arroyos,no
SAZI,xxx,-36.1866,-61.0764,308.0,Bolívar Airport,small_airport,AR,AR-B,Bolívar,no
SAZJ,xxx,-37.7061004639,-59.791900634799994,682.0,Benito Juarez Airport,small_airport,AR,AR-B,Benito Juarez,no
SAZK,xxx,-41.16329956049999,-71.4427032471,3450.0,Cerro Catedral Airport,small_airport,AR,AR-R,Cerro Catedral,no
SAZL,SST,-36.5423,-56.7218,9.0,Santa Teresita Airport,medium_airport,AR,AR-B,Santa Teresita,yes
SAZM,MDQ,-37.9342,-57.5733,72.0,Ástor Piazzola International Airport,medium_airport,AR,AR-B,Mar del Plata,yes
SAZN,NQN,-38.949001,-68.15570100000001,895.0,Presidente Peron Airport,medium_airport,AR,AR-Q,Neuquen,yes
SAZO,NEC,-38.490746,-58.816337,72.0,Necochea Airport,medium_airport,AR,AR-B,Necochea,yes
SAZP,PEH,-35.8446,-61.8576,278.0,Comodoro Pedro Zanni Airport,medium_airport,AR,AR-B,Pehuajó,no
SAZQ,xxx,-38.995,-64.1408,275.0,Rio Colorado Airport,small_airport,AR,AR-R,Rio Colorado,no
SAZR,RSA,-36.588299,-64.27570300000001,630.0,Santa Rosa Airport,medium_airport,AR,AR-L,Santa Rosa,yes
SAZS,BRC,-41.151199,-71.157501,2774.0,San Carlos De Bariloche Airport,medium_airport,AR,AR-R,San Carlos de Bariloche,yes
SAZT,TDL,-37.2374000549,-59.227901458699996,574.0,Héroes De Malvinas Airport,medium_airport,AR,AR-B,Tandil,no
SAZU,xxx,-38.1451034546,-65.9229431152,180.0,Puelches Airport,small_airport,AR,AR-L,Puelches,no
SAZV,VLG,-37.2354,-57.0292,32.0,Villa Gesell Airport,medium_airport,AR,AR-B,Villa Gesell,no
SAZW,CUT,-38.939701080300004,-69.2646026611,2132.0,Cutral-Co Airport,medium_airport,AR,AR-Q,Cutral-Co,no
SAZX,xxx,-35.3997,-60.9358,246.0,Nueve De Julio Airport,small_airport,AR,AR-B,Nueve de Julio,no
SAZY,CPC,-40.075401,-71.137299,2569.0,Aviador C. Campos Airport,medium_airport,AR,AR-Q,Chapelco/San Martin de los Andes,yes
SBAA,CDJ,-8.34835,-49.301497999999995,653.0,Conceição do Araguaia Airport,medium_airport,BR,BR-PA,Conceição do Araguaia,no
SBAC,ARX,-4.568896,-37.805135,128.0,Aracati Dragão do Mar Regional Airport,medium_airport,BR,BR-CE,Aracati,no
SBAE,JTC,-22.160754999999998,-49.070325,1962.0,Bauru/Arealva–Moussa Nakhal Tobias State Airport,medium_airport,BR,BR-SP,Bauru,yes
SBAF,xxx,-22.875099,-43.384701,110.0,Campo Délio Jardim de Mattos Airport,medium_airport,BR,BR-RJ,Rio de Janeiro,no
SBAM,xxx,2.0775099999999997,-50.8582,45.0,Amapá Airport,small_airport,BR,BR-AP,Amapá,no
SBAN,xxx,-16.2292,-48.964298,3731.0,Base Aérea Airport,medium_airport,BR,BR-GO,Anápolis,no
SBAQ,AQA,-21.811999999999998,-48.132999,2334.0,Araraquara Airport,medium_airport,BR,BR-SP,Araraquara,yes
SBAR,AJU,-10.984000000000002,-37.070301,139.0,Aracaju - Santa Maria International Airport,medium_airport,BR,BR-SE,Aracaju,yes
SBAT,AFL,-9.866389,-56.106297999999995,948.0,Piloto Osvaldo Marques Dias Airport,medium_airport,BR,BR-MT,Alta Floresta,yes
SBAU,ARU,-21.141479,-50.424575,1361.0,Araçatuba Airport,medium_airport,BR,BR-SP,Araçatuba,yes
SBAX,AAX,-19.5632,-46.9604,3276.0,Romeu Zema Airport,small_airport,BR,BR-MG,Araxá,yes
SBBE,BEL,-1.3792790000000001,-48.476207,54.0,Val de Cans/Júlio Cezar Ribeiro International Airport,large_airport,BR,BR-PA,Belém,yes
SBBG,BGX,-31.390499,-54.112202,600.0,Comandante Gustavo Kraemer Airport,medium_airport,BR,BR-RS,Bagé,no
SBBH,PLU,-19.8512,-43.9506,2589.0,Pampulha - Carlos Drummond de Andrade Airport,medium_airport,BR,BR-MG,Belo Horizonte,no
SBBI,BFH,-25.4051,-49.231998,3057.0,Bacacheri Airport,medium_airport,BR,BR-PR,Curitiba,no
SBBP,BJP,-22.978822,-46.537131,2887.0,Estadual Arthur Siqueira Airport,small_airport,BR,BR-SP,Bragança Paulista,no
SBBQ,xxx,-21.2672,-43.76101,3657.0,Major Brigadeiro Doorgal Borges Airport,medium_airport,BR,BR-MG,Barbacena,no
SBBR,BSB,-15.869167000000001,-47.920834,3497.0,Presidente Juscelino Kubitschek International Airport,large_airport,BR,BR-DF,Brasília,yes
SBBU,BAU,-22.344998999999998,-49.053799,2025.0,Bauru Airport,small_airport,BR,BR-SP,Bauru,no
SBBV,BVB,2.845855,-60.690943999999995,276.0,Atlas Brasil Cantanhede Airport,medium_airport,BR,BR-RR,Boa Vista,yes
SBBW,BPG,-15.861417000000001,-52.389008000000004,1147.0,Barra do Garças Airport,medium_airport,BR,BR-MT,Barra do Garças,no
SBCA,CAC,-25.000323,-53.501208,2481.0,Coronel Adalberto Mendes da Silva Airport,medium_airport,BR,BR-PR,Cascavel,yes
SBCB,CFB,-22.921485,-42.071874,22.0,Cabo Frio Airport,small_airport,BR,BR-RJ,Cabo Frio,yes
SBCC,xxx,-9.33394,-54.965401,1777.0,Campo de Provas Brigadeiro Veloso,medium_airport,BR,BR-PA,Novo Progresso,no
SBCD,CFC,-26.787422999999997,-50.939941999999995,3376.0,Caçador Airport,small_airport,BR,BR-SC,Caçador,yes
SBCF,CNF,-19.63571,-43.966928,2721.0,Tancredo Neves International Airport,large_airport,BR,BR-MG,Belo Horizonte,yes
SBCG,CGR,-20.469998,-54.673988,1833.0,Campo Grande Airport,medium_airport,BR,BR-MS,Campo Grande,yes
SBCH,XAP,-27.134199,-52.656601,2154.0,Serafin Enoss Bertaso Airport,medium_airport,BR,BR-SC,Chapecó,yes
SBCI,CLN,-7.32044,-47.458698,565.0,Brig. Lysias Augusto Rodrigues Airport,medium_airport,BR,BR-MA,Carolina,no
SBCJ,CKS,-6.117841,-50.003372,2064.0,Carajás Airport,medium_airport,BR,BR-PA,Parauapebas,yes
SBCN,CLV,-17.725096,-48.606324,2307.0,Nelson Ribeiro Guimarães Airport,small_airport,BR,BR-GO,Caldas Novas,yes
SBCO,xxx,-29.945928000000002,-51.144413,26.0,Canoas Air Force Base,medium_airport,BR,BR-RS,Porto Alegre,no
SBCP,CAW,-21.698299,-41.301701,57.0,Bartolomeu Lisandro Airport,medium_airport,BR,BR-RJ,Campos Dos Goytacazes,yes
SBCR,CMG,-19.01193,-57.672771999999995,463.0,Corumbá International Airport,medium_airport,BR,BR-MS,Corumbá,yes
SBCT,CWB,-25.5285,-49.1758,2988.0,Afonso Pena Airport,medium_airport,BR,BR-PR,Curitiba,yes
SBCX,CXJ,-29.197183000000003,-51.187647,2472.0,Hugo Cantergiani Regional Airport,medium_airport,BR,BR-RS,Caxias Do Sul,yes
SBCY,CGB,-15.6529,-56.116699,617.0,Marechal Rondon Airport,medium_airport,BR,BR-MT,Cuiabá,yes
SBCZ,CZS,-7.59991,-72.769501,637.0,Cruzeiro do Sul Airport,medium_airport,BR,BR-AC,Cruzeiro Do Sul,yes
SBDB,BYO,-21.2473,-56.452399,1180.0,Bonito Airport,small_airport,BR,BR-MS,Bonito,yes
SBDN,PPB,-22.1751,-51.424599,1477.0,Presidente Prudente Airport,medium_airport,BR,BR-SP,Presidente Prudente,yes
SBDO,DOU,-22.2019,-54.926601,1503.0,Dourados Airport,small_airport,BR,BR-MS,Dourados,yes
SBEA,xxx,-22.867886,-43.370934000000005,61.0,DIRAD Heliport,heliport,BR,BR-RJ,Rio de Janeiro,no
SBEC,xxx,-22.6775,-40.606097999999996,0.0,Plataforma P-15 Helipad,heliport,BR,BR-RJ,Macaé,no
SBEG,MAO,-3.03861,-60.049702,264.0,Eduardo Gomes International Airport,large_airport,BR,BR-AM,Manaus,yes
SBEK,JCR,-6.23316,-57.776901,295.0,Jacareacanga Airport,medium_airport,BR,BR-PA,Jacareacanga,no
SBEP,ESI,-14.9336944444,-42.81,1900.0,Espinosa Airport,small_airport,BR,BR-MG,Espinosa,no
SBES,xxx,-22.812901,-42.092602,61.0,Tenente Jorge Henrique Möller Airport,small_airport,BR,BR-RJ,São Pedro da Aldeia,no
SBFI,IGU,-25.594167000000002,-54.48944399999999,786.0,Cataratas International Airport,medium_airport,BR,BR-PR,Foz do Iguaçu,yes
SBFL,FLN,-27.670278999999997,-48.552502000000004,16.0,Hercílio Luz International Airport,large_airport,BR,BR-SC,Florianópolis,yes
SBFN,FEN,-3.8544709999999998,-32.423302,193.0,Fernando de Noronha Airport,medium_airport,BR,BR-PE,Fernando de Noronha,yes
SBFS,xxx,-22.030589000000003,-41.068622999999995,10.0,Farol de São Tomé Heliport,heliport,BR,BR-RJ,Campos dos Goytacazes,no
SBFT,xxx,-20.278662,-49.187636,1598.0,Fronteira Airport,small_airport,BR,BR-MG,Fronteira,no
SBFZ,FOR,-3.7762800000000003,-38.5326,82.0,Pinto Martins International Airport,medium_airport,BR,BR-CE,Fortaleza,yes
SBGL,GIG,-22.809998999999998,-43.250557,28.0,Rio Galeão – Tom Jobim International Airport,large_airport,BR,BR-RJ,Rio De Janeiro,yes
SBGM,GJM,-10.78641,-65.28486,478.0,Guajará-Mirim Airport,medium_airport,BR,BR-RO,Guajará-Mirim,no
SBGO,GYN,-16.632,-49.220698999999996,2450.0,Santa Genoveva Airport,medium_airport,BR,BR-GO,Goiânia,yes
SBGP,xxx,-21.773701000000003,-48.405102,1998.0,EMBRAER - Unidade Gavião Peixoto Airport,small_airport,BR,BR-SP,Gavião Peixoto,no
SBGR,GRU,-23.431944,-46.467778,2461.0,Guarulhos - Governador André Franco Montoro International Airport,large_airport,BR,BR-SP,São Paulo,yes
SBGV,GVR,-18.895882,-41.982869,561.0,Coronel Altino Machado de Oliveira Airport,small_airport,BR,BR-MG,Governador Valadares,yes
SBGW,GUJ,-22.791598999999998,-45.2048,1761.0,Guaratinguetá Airport,medium_airport,BR,BR-SP,Guaratinguetá,no
SBHT,ATM,-3.253144,-52.253938,368.0,Altamira Interstate Airport,medium_airport,BR,BR-PA,Altamira,yes
SBIC,ITA,-3.1265389999999997,-58.481668000000006,142.0,Itacoatiara Airport,medium_airport,BR,BR-AM,Itacoatiara,no
SBIH,ITB,-4.242131,-56.000651,110.0,Itaituba Airport,medium_airport,BR,BR-PA,Itaituba,yes
SBIL,IOS,-14.815929,-39.033458,15.0,Bahia - Jorge Amado Airport,medium_airport,BR,BR-BA,Ilhéus,yes
SBIP,IPN,-19.470699,-42.487598,786.0,Vale do Aço Regional Airport,medium_airport,BR,BR-MG,Ipatinga,yes
SBIT,ITR,-18.4447,-49.213402,1630.0,Francisco Vilela do Amaral Airport,small_airport,BR,BR-GO,Itumbiara,no
SBIZ,IMP,-5.53129,-47.459998999999996,430.0,Prefeito Renato Moreira Airport,medium_airport,BR,BR-MA,Imperatriz,yes
SBJA,JJG,-28.6753,-49.0596,120.0,Humberto Ghizzo Bortoluzzi Regional Airport,small_airport,BR,BR-SC,Jaguaruna,yes
SBJC,xxx,-1.415051,-48.459804999999996,52.0,Belém/Brigadeiro Protásio de Oliveira Airport,small_airport,BR,BR-PA,Belém,no
SBJD,QDV,-23.180861,-46.943921,2470.0,Comte. Rolim Adolfo Amaro–Jundiaí State Airport,small_airport,BR,BR-SP,Jundiaí,no
SBJE,JJD,-2.906425,-40.357338,89.0,Jericoacoara - Comandante Ariston Pessoa Regional Airport,medium_airport,BR,BR-CE,Cruz,yes
SBJF,JDF,-21.791482000000002,-43.386072,2989.0,Francisco de Assis Airport,medium_airport,BR,BR-MG,Juiz de Fora,yes
SBJH,JHF,-23.426886,-47.165658,2547.0,São Paulo Catarina Executive Airport,medium_airport,BR,BR-SP,São Roque,no
SBJI,JPR,-10.870743,-61.846675,598.0,Ji-Paraná Airport,small_airport,BR,BR-RO,Ji-Paraná,yes
SBJP,JPA,-7.148691,-34.950554,217.0,Presidente Castro Pinto International Airport,medium_airport,BR,BR-PB,João Pessoa,yes
SBJR,RRJ,-22.986773,-43.372194,10.0,Jacarepaguá - Roberto Marinho Airport,small_airport,BR,BR-RJ,Rio De Janeiro,no
SBJU,JDO,-7.21932,-39.269096000000005,1342.0,Orlando Bezerra de Menezes Airport,small_airport,BR,BR-CE,Juazeiro do Norte,yes
SBJV,JOI,-26.224501,-48.797401,15.0,Lauro Carneiro de Loyola Airport,medium_airport,BR,BR-SC,Joinville,yes
SBKG,CPV,-7.269661999999999,-35.896057,1646.0,Presidente João Suassuna Airport,medium_airport,BR,BR-PB,Campina Grande,yes
SBKP,VCP,-23.007404,-47.134502000000005,2170.0,Viracopos International Airport,medium_airport,BR,BR-SP,Campinas,yes
SBLB,xxx,-22.1094,-39.916901,70.0,Plataforma P-25 Helipad,heliport,BR,BR-RJ,Macaé,no
SBLE,LEC,-12.4823,-41.277,1676.0,Coronel Horácio de Mattos Airport,small_airport,BR,BR-BA,Lençóis,yes
SBLJ,LAJ,-27.782101,-50.281502,3065.0,Lages Airport,medium_airport,BR,BR-SC,Lages,yes
SBLO,LDB,-23.3335990906,-51.1301002502,1867.0,Governador José Richa Airport,medium_airport,BR,BR-PR,Londrina,yes
SBLP,LAZ,-13.2621002197,-43.4081001282,1454.0,Bom Jesus da Lapa Airport,medium_airport,BR,BR-BA,Bom Jesus Da Lapa,no
SBLS,xxx,-19.661751000000002,-43.897403999999995,2795.0,Lagoa Santa Air Base,small_airport,BR,BR-MG,Lagoa Santa,no
SBMA,MAB,-5.36858987808,-49.1380004883,357.0,João Correa da Rocha Airport,medium_airport,BR,BR-PA,Marabá,yes
SBMD,MEU,-0.8898389999999999,-52.6022,677.0,Monte Dourado - Serra do Areão Airport,medium_airport,BR,BR-PA,Almeirim,yes
SBME,MEA,-22.343000000000004,-41.765999,8.0,Macaé Benedito Lacerda Airport,medium_airport,BR,BR-RJ,Macaé,yes
SBMG,MGF,-23.47606,-52.016187,1788.0,Regional de Maringá - Sílvio Name Júnior Airport,medium_airport,BR,BR-PR,Maringá,yes
SBMI,xxx,-22.9195,-42.830898,13.0,Maricá Airport,small_airport,BR,BR-RJ,Maricá,no
SBMK,MOC,-16.706899642899998,-43.818901061999995,2191.0,Mário Ribeiro Airport,medium_airport,BR,BR-MG,Montes Claros,yes
